code,time_zone_id,country,region,latitude,longitude
JLX,America/Los_Angeles,United States,Domestic,,
JMA,America/Chicago,United States,Domestic,,
JMB,Africa/Luanda,Angola,Africa,,
JMC,America/Los_Angeles,United States,Domestic,,
JMD,America/Chicago,United States,Domestic,,
JMH,America/Chicago,United States,Domestic,,
JMJ,Asia/Shanghai,China,Pacific,,
JMK,Europe/Athens,Greece,Europe,,
JMM,Europe/Stockholm,Sweden,Europe,,
JMN,America/Chicago,United States,Domestic,,
JMO,Asia/Kathmandu,Nepal,Pacific,,
LEB,America/New_York,United States,Domestic,43.62637222,-72.30426722
LEC,America/Bahia,Brazil,South America,,
JMS,America/Chicago,United States,Domestic,46.92971944,-98.67819528
LEE,America/New_York,United States,Domestic,28.82274417,-81.80900722
LEH,Europe/Paris,France,Europe,,
LEI,Europe/Madrid,Spain,Europe,,
LEK,Africa/Conakry,Guinea,Africa,,
JMY,Africa/Freetown,Sierra Leone,Africa,,
LEN,Europe/Madrid,Spain,Europe,,
LEO,Africa/Libreville,Gabon,Africa,,
LEP,America/Sao_Paulo,Brazil,South America,,
LEQ,Europe/London,United Kingdom,Europe,,
LET,America/Bogota,Colombia,South America,,
LEU,Europe/Madrid,Spain,Europe,,
LEW,America/New_York,United States,Domestic,44.04847278,-70.2835075
LEX,America/New_York,United States,Domestic,38.03697222,-84.60538889
LEY,Europe/Amsterdam,Netherlands,Europe,,
LEZ,America/Tegucigalpa,Honduras,Mexico/Central America,,
LFB,Africa/Maputo,Mozambique,Africa,,
LFH,Asia/Shanghai,China,Pacific,,
LFK,America/Chicago,United States,Domestic,31.23401389,-94.75
LFM,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
LFN,America/New_York,United States,Domestic,,
JNA,America/Sao_Paulo,Brazil,South America,,
LFQ,Asia/Shanghai,China,Pacific,,
LFR,America/Caracas,"Venezuela, Bolivarian Republic of",South America,,
LED,Europe/Moscow,Russian Federation,Europe,,
LEM,America/Denver,United States,Domestic,45.91869722,-102.1061778
LFO,Africa/Addis_Ababa,Ethiopia,Africa,,
JNB,Africa/Johannesburg,South Africa,Africa,,
LGC,America/New_York,United States,Domestic,33.00884694,-85.07260556
JNG,Asia/Shanghai,China,Pacific,,
JNH,America/Chicago,United States,Domestic,,
JNI,America/Argentina/Buenos_Aires,Argentina,South America,,
LGO,Europe/Berlin,Germany,Europe,,
LGQ,America/Guayaquil,Ecuador,South America,,
LGR,America/Santiago,Chile,South America,,
LIN,Europe/Rome,Italy,Europe,,
LGT,America/Bogota,Colombia,South America,,
LGU,America/Denver,United States,Domestic,41.78773083,-111.8526822
LIP,America/Sao_Paulo,Brazil,South America,,
LGY,America/Caracas,"Venezuela, Bolivarian Republic of",South America,,
LHA,Europe/Berlin,Germany,Europe,,
ALS,America/Denver,United States,Domestic,37.43491667,-105.8665556
LHI,Asia/Jayapura,Indonesia,Pacific,,
LHK,Asia/Shanghai,China,Pacific,,
LHN,Asia/Taipei,"Taiwan, Province of China",Pacific,,
LHV,America/New_York,United States,Domestic,41.13618028,-77.42053556
LIA,Asia/Shanghai,China,Pacific,,
LIC,America/Denver,United States,Domestic,39.272765,-103.6663392
LIF,Pacific/Noumea,New Caledonia,Pacific,,
LIG,Europe/Paris,France,Europe,,
LIT,America/Chicago,United States,Domestic,34.72939611,-92.22424556
LGP,Asia/Manila,Philippines,Pacific,,
LGS,America/Argentina/Mendoza,Argentina,South America,,
LIY,America/New_York,United States,Domestic,,
LGW,Europe/London,United Kingdom,Europe,,
LHE,Asia/Karachi,Pakistan,Pacific,,
LHR,Europe/London,United Kingdom,Europe,,
LIE,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
LIH,Pacific/Honolulu,United States,Hawaii,21.97598306,-159.3389581
LIK,Pacific/Majuro,Marshall Islands,Pacific,,
LIL,Europe/Paris,France,Europe,,
LIM,America/Lima,Peru,South America,,
LIO,America/Costa_Rica,Costa Rica,Mexico/Central America,,
LIR,America/Costa_Rica,Costa Rica,Mexico/Central America,,
LIS,Europe/Lisbon,Portugal,Europe,,
LIW,Asia/Rangoon,Myanmar,Pacific,,
LIZ,America/New_York,United States,Domestic,,
LJA,Africa/Lubumbashi,"Congo, The Democratic Republic of the",Africa,,
LJC,America/Kentucky/Louisville,United States,Domestic,,
LKG,Africa/Nairobi,Kenya,Africa,,
LJN,America/Chicago,United States,Domestic,,
LKP,America/New_York,United States,Domestic,44.26447361,-73.96186639
LKA,Asia/Makassar,Indonesia,Pacific,,
LKC,Africa/Brazzaville,Congo,Africa,,
LKE,America/Los_Angeles,United States,Domestic,,
LKR,Africa/Mogadishu,Somalia,Africa,34.72291667,-80.85458333
LKI,America/Chicago,United States,Domestic,,
LLK,Asia/Baku,Azerbaijan,Pacific,,
LLS,America/Argentina/Cordoba,Argentina,South America,,
LKS,America/Chicago,United States,Domestic,,
LKV,America/Los_Angeles,United States,Domestic,42.16111111,-120.3990703
LKY,Africa/Dar_es_Salaam,"Tanzania, United Republic of",Africa,,
LKZ,Europe/London,United Kingdom,Europe,,
LLB,Asia/Shanghai,China,Pacific,,
LJG,Asia/Shanghai,China,Pacific,,
LLI,Africa/Addis_Ababa,Ethiopia,Africa,,
LJU,Europe/Ljubljana,Slovenia,Europe,,
LLN,Asia/Jayapura,Indonesia,Pacific,,
LKH,Asia/Kuching,Malaysia,Pacific,,
LKL,Europe/Oslo,Norway,Europe,,
LLV,Asia/Shanghai,China,Pacific,,
LKN,Europe/Oslo,Norway,Europe,,
LLX,America/New_York,United States,Domestic,,
LLY,America/New_York,United States,Domestic,,
LKO,Asia/Kolkata,India,Pacific,,
LKW,Asia/Muscat,Oman,Middle East,,
LLA,Europe/Stockholm,Sweden,Europe,,
LLC,Asia/Manila,Philippines,Pacific,,
LLF,Asia/Shanghai,China,Pacific,,
LML,Pacific/Majuro,Marshall Islands,Pacific,,
LMC,America/Bogota,Colombia,South America,,
LMD,America/Argentina/Salta,Argentina,South America,,
LND,America/Denver,United States,Domestic,42.81523611,-108.7298392
LME,Europe/Paris,France,Europe,,
LMH,America/Tegucigalpa,Honduras,Mexico/Central America,,
LMO,Europe/London,United Kingdom,Europe,,
ALW,America/Los_Angeles,United States,Domestic,46.09456167,-118.2880367
LMM,America/Mazatlan,Mexico,Mexico/Central America,,
LMN,Asia/Kuching,Malaysia,Pacific,,
LNK,America/Chicago,United States,Domestic,40.85097222,-96.75925
LNN,America/New_York,United States,Domestic,41.68391667,-81.39030556
LNP,America/New_York,United States,Domestic,36.98743194,-82.53017361
LMS,America/Chicago,United States,Domestic,33.14620944,-89.06247917
LNR,America/Chicago,United States,Domestic,,
LMZ,Africa/Maputo,Mozambique,Africa,,
LNU,Asia/Makassar,Indonesia,Pacific,,
LNX,Europe/Moscow,Russian Federation,Europe,,
LOB,America/Santiago,Chile,South America,,
LNJ,Asia/Shanghai,China,Pacific,,
LNL,Asia/Shanghai,China,Pacific,46.15387722,-89.21194417
LNS,America/New_York,United States,Domestic,40.12171528,-76.29609778
LNV,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
LNY,Pacific/Honolulu,United States,Hawaii,20.78561111,-156.9514181
LMB,Africa/Blantyre,Malawi,Africa,,
LMP,Europe/Rome,Italy,Europe,,
LMQ,Africa/Tripoli,Libya,Africa,,
LMR,Africa/Johannesburg,South Africa,Africa,,
LOF,Pacific/Majuro,Marshall Islands,Pacific,,
LMT,America/Los_Angeles,United States,Domestic,42.15614361,-121.7332081
LNZ,Europe/Vienna,Austria,Europe,,
LOE,Asia/Bangkok,Thailand,Pacific,,
LOG,America/Los_Angeles,United States,Domestic,,
LOH,America/Guayaquil,Ecuador,South America,,
LOI,America/Sao_Paulo,Brazil,South America,,
LOL,America/Los_Angeles,United States,Domestic,40.066405,-118.5651664
LOM,America/Mexico_City,Mexico,Mexico/Central America,,
LOO,Africa/Algiers,Algeria,Africa,,
LOP,Asia/Makassar,Indonesia,Pacific,,
LOR,America/Chicago,United States,Domestic,,
LOS,Africa/Lagos,Nigeria,Africa,,
LOT,America/Chicago,United States,Domestic,41.60844444,-88.09094444
LOU,America/Kentucky/Louisville,United States,Domestic,38.228,-85.66372222
LOV,America/Monterrey,Mexico,Mexico/Central America,,
LOW,America/New_York,United States,Domestic,,
LOX,America/Guatemala,Guatemala,Mexico/Central America,,
LOY,Africa/Nairobi,Kenya,Africa,,
LQN,Asia/Kabul,Afghanistan,Pacific,,
LRG,Asia/Karachi,Pakistan,Pacific,45.36216083,-68.53474694
ALX,America/Chicago,United States,Domestic,32.91475167,-85.96295611
LRH,Europe/Paris,France,Europe,,
LRI,America/Bogota,Colombia,South America,,
LRJ,America/Chicago,United States,Domestic,42.77801778,-96.19368944
LRK,America/Sitka,United States,Alaska,,
LRL,Africa/Lome,Togo,Africa,,
LRM,America/Santo_Domingo,Dominican Republic,Caribbean,,
LRN,America/Los_Angeles,United States,Domestic,,
LRO,America/Los_Angeles,United States,Domestic,,
LRR,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
LRS,Europe/Athens,Greece,Europe,,
LTN,Europe/London,United Kingdom,Europe,,
LTO,America/Mazatlan,Mexico,Mexico/Central America,,
LTQ,Europe/Paris,France,Europe,,
LTR,Europe/Dublin,Ireland,Europe,,
LTS,America/Chicago,United States,Domestic,,
LTU,Asia/Kolkata,India,Pacific,,
LTX,America/Guayaquil,Ecuador,South America,,
LUD,Africa/Windhoek,Namibia,Africa,,
LUE,Europe/Bratislava,Slovakia,Europe,,
LUL,America/Chicago,United States,Domestic,31.67255139,-89.17222417
LUG,Europe/Zurich,Switzerland,Europe,35.506975,-86.80388611
LUH,Asia/Kolkata,India,Pacific,,
LUI,America/Tegucigalpa,Honduras,Mexico/Central America,,
LUK,America/New_York,United States,Domestic,39.10334417,-84.41861417
LUS,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
LUX,Europe/Luxembourg,Luxembourg,Europe,,
LUO,Africa/Luanda,Angola,Africa,,
LVK,America/Los_Angeles,United States,Domestic,37.69339944,-121.8203519
LUQ,America/Argentina/San_Luis,Argentina,South America,,
LVP,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
LTL,Africa/Libreville,Gabon,Africa,,
LWB,America/New_York,United States,Domestic,37.85830556,-80.39947222
LWC,America/Chicago,United States,Domestic,39.01115222,-95.21657694
LWE,Asia/Makassar,Indonesia,Pacific,,
LYE,Europe/London,United Kingdom,Europe,,
LWL,America/Los_Angeles,United States,Domestic,41.11853306,-114.9222661
LWM,America/New_York,United States,Domestic,42.71720944,-71.12343
LWN,Asia/Yerevan,Armenia,Pacific,,
LWO,Europe/Kiev,Ukraine,Europe,,
KOY,America/Anchorage,United States,Alaska,,
LWR,Europe/Amsterdam,Netherlands,Europe,,
LWS,America/Los_Angeles,United States,Domestic,46.37449806,-117.0153944
LWT,America/Denver,United States,Domestic,47.04913944,-109.4666006
LWV,America/Chicago,United States,Domestic,38.76429639,-87.60549556
LWY,Asia/Kuching,Malaysia,Pacific,,
LXA,Asia/Shanghai,China,Pacific,,
MAE,America/Los_Angeles,United States,Domestic,36.9857175,-120.1119844
BKT,America/New_York,United States,Domestic,,
MAH,Europe/Madrid,Spain,Europe,,
MAI,Africa/Blantyre,Malawi,Africa,30.83780556,-85.18188889
MAJ,Pacific/Majuro,Marshall Islands,Pacific,,
MAK,Africa/Juba,South Sudan,Africa,,
MAM,America/Matamoros,Mexico,Mexico/Central America,,
MAN,Europe/London,United Kingdom,Europe,,
MAQ,Asia/Bangkok,Thailand,Pacific,,
MAR,America/Caracas,"Venezuela, Bolivarian Republic of",South America,,
MAS,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
MAT,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
MAU,Pacific/Tahiti,French Polynesia,Pacific,,
MAV,Pacific/Majuro,Marshall Islands,Pacific,,
MAD,Europe/Madrid,Spain,Europe,,
MBE,Asia/Tokyo,Japan,Pacific,,
MAZ,America/Puerto_Rico,Puerto Rico,Caribbean,18.25569444,-67.14847222
MBG,America/Chicago,United States,Domestic,45.54650361,-100.4079192
MBM,Africa/Johannesburg,South Africa,Africa,,
MBC,Africa/Libreville,Gabon,Africa,,
MBD,Africa/Johannesburg,South Africa,Africa,,
MBZ,America/Manaus,Brazil,South America,,
MBK,America/Cuiaba,Brazil,South America,,
KAQ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
AMN,America/Detroit,United States,Domestic,43.3221425,-84.68794917
AMW,America/Chicago,United States,Domestic,41.99206972,-93.62180139
ANB,America/Chicago,United States,Domestic,33.58816667,-85.85811111
AND,America/New_York,United States,Domestic,34.49494444,-82.70902778
ANP,America/New_York,United States,Domestic,,
ANQ,America/Indiana/Indianapolis,United States,Domestic,41.63969833,-85.08349333
ANW,America/Chicago,United States,Domestic,42.57922222,-99.99297222
ANY,America/Chicago,United States,Domestic,37.15852194,-98.07964667
AOH,America/New_York,United States,Domestic,40.70694444,-84.02666667
APA,America/Denver,United States,Domestic,39.57012833,-104.8492942
ATL,America/New_York,United States,Domestic,33.64044444,-84.42694444
WBU,America/Denver,United States,Domestic,,
AVX,America/Los_Angeles,United States,Domestic,33.40494444,-118.4158611
AXS,America/Chicago,United States,Domestic,34.69878194,-99.3381
BCE,America/Denver,United States,Domestic,37.70637111,-112.1454725
BDE,America/Chicago,United States,Domestic,48.72741667,-94.61030556
BDR,America/New_York,United States,Domestic,41.16348417,-73.12617861
BEC,America/Chicago,United States,Domestic,,
BFM,America/Chicago,United States,Domestic,30.62646944,-88.06799861
KBE,America/Sitka,United States,Alaska,,
BFP,America/New_York,United States,Domestic,,
BML,America/New_York,United States,Domestic,44.57537278,-71.17593167
BQK,America/New_York,United States,Domestic,31.25902778,-81.46630556
BTY,America/Los_Angeles,United States,Domestic,36.86105722,-116.7870036
BYH,America/Chicago,United States,Domestic,,
CAE,America/New_York,United States,Domestic,33.93884,-81.11953944
CBM,America/Chicago,United States,Domestic,,
CEA,America/Chicago,United States,Domestic,,
CGS,America/New_York,United States,Domestic,38.98058333,-76.92230556
CIU,America/Detroit,United States,Domestic,46.25075194,-84.47238528
KCC,America/Sitka,United States,Alaska,56.00324444,-132.8419689
KCG,America/Anchorage,United States,Alaska,,
KCR,America/Anchorage,United States,Alaska,,
KCL,America/Anchorage,United States,Alaska,56.31116306,-158.5359264
CLT,America/New_York,United States,Domestic,35.21401111,-80.94312583
CRG,America/New_York,United States,Domestic,30.33633333,-81.51444444
CRP,America/Chicago,United States,Domestic,27.77036083,-97.50121528
CSG,America/New_York,United States,Domestic,32.51633333,-84.93886111
KCN,America/Nome,United States,Alaska,,
CUB,America/New_York,United States,Domestic,33.97047222,-80.99525
CYS,America/Denver,United States,Domestic,41.1557225,-104.8118381
DCA,America/New_York,United States,Domestic,38.85208333,-77.03772222
DGL,America/Phoenix,United States,Domestic,,
KIP,America/Chicago,United States,Domestic,,
DNN,America/New_York,United States,Domestic,34.72174833,-84.86910806
MRE,Africa/Nairobi,Kenya,Africa,,
KTJ,Africa/Nairobi,Kenya,Africa,,
KDQ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KDS,Australia/Brisbane,Australia,Australia/New Zealand,,
LKU,Africa/Nairobi,Kenya,Africa,38.00983333,-77.97013889
KEB,America/Anchorage,United States,Alaska,59.35214833,-151.9251558
KDP,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
DRA,America/Los_Angeles,United States,Domestic,,
DRE,America/Detroit,United States,Domestic,,
DTN,America/Chicago,United States,Domestic,32.54021889,-93.7450225
DWH,America/Chicago,United States,Domestic,30.06186111,-95.55277778
KDW,Asia/Colombo,Sri Lanka,Pacific,,
KRV,Africa/Nairobi,Kenya,Africa,,
KEK,America/Anchorage,United States,Alaska,59.35399444,-157.4744092
KEG,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
EFK,America/New_York,United States,Domestic,44.88879722,-72.22915833
END,America/Chicago,United States,Domestic,,
KEX,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
FAF,America/New_York,United States,Domestic,,
FCM,America/Chicago,United States,Domestic,44.82724111,-93.45714639
FLL,America/New_York,United States,Domestic,26.07258333,-80.15275
FLX,America/Los_Angeles,United States,Domestic,39.499545,-118.7490197
FNL,America/Denver,United States,Domestic,40.45182722,-105.0113356
FOE,America/Chicago,United States,Domestic,38.95095194,-95.66361444
FRD,America/Los_Angeles,United States,Domestic,,
FSI,America/Chicago,United States,Domestic,,
FTW,America/Chicago,United States,Domestic,32.81977778,-97.36244444
GCN,America/Phoenix,United States,Domestic,35.95235389,-112.1469647
KGX,America/Anchorage,United States,Alaska,62.89456056,-160.0649042
GWS,America/Denver,United States,Domestic,,
KGW,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
HOU,America/Chicago,United States,Domestic,29.64541861,-95.27888889
HTW,America/New_York,United States,Domestic,38.41924861,-82.4943225
IAB,America/Chicago,United States,Domestic,,
IAH,America/Chicago,United States,Domestic,29.98047222,-95.33972222
INS,America/Los_Angeles,United States,Domestic,,
IPL,America/Los_Angeles,United States,Domestic,32.83422028,-115.5787456
KIA,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
ISN,America/Chicago,United States,Domestic,48.17793861,-103.6423467
KIB,America/Anchorage,United States,Alaska,55.89753333,-159.4886689
KIQ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
LAS,America/Los_Angeles,United States,Domestic,36.08036111,-115.1523333
KIZ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
LBB,America/Chicago,United States,Domestic,33.66363889,-101.8227778
DTH,America/Los_Angeles,United States,Domestic,,
JAS,America/Chicago,United States,Domestic,30.89058333,-94.03483333
KJU,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KKB,America/Anchorage,United States,Alaska,58.19094611,-152.3704875
KKL,America/Anchorage,United States,Alaska,,
KLS,America/Los_Angeles,United States,Domestic,46.118,-122.8983889
LPC,America/Los_Angeles,United States,Domestic,34.66561028,-120.4667883
LSF,America/New_York,United States,Domestic,,
LUF,America/Phoenix,United States,Domestic,,
LFI,America/New_York,United States,Domestic,,
LGF,America/Phoenix,United States,Domestic,,
LNA,America/New_York,United States,Domestic,26.593,-80.08505556
KMB,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
MAF,America/Chicago,United States,Domestic,31.94252778,-102.2019139
MAC,America/New_York,United States,Domestic,32.82213889,-83.56202778
MCE,America/Los_Angeles,United States,Domestic,37.28472861,-120.5138858
MCF,America/New_York,United States,Domestic,,
MCN,America/New_York,United States,Domestic,32.69284944,-83.64921083
KMF,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
MGE,America/New_York,United States,Domestic,,
MGM,America/Chicago,United States,Domestic,32.30064417,-86.39397611
MGR,America/New_York,United States,Domestic,31.08490917,-83.80325528
MHR,America/Los_Angeles,United States,Domestic,38.55389694,-121.2975908
MIB,America/Chicago,United States,Domestic,48.415769,-101.358039
KMM,Asia/Jayapura,Indonesia,Pacific,,
MVY,America/New_York,United States,Domestic,41.39302583,-70.6143325
FWH,America/Chicago,United States,Domestic,,
MWC,America/Chicago,United States,Domestic,43.11092694,-88.03442194
MYF,America/Los_Angeles,United States,Domestic,32.81573306,-117.1395664
NIP,America/New_York,United States,Domestic,,
NJK,America/Los_Angeles,United States,Domestic,,
KMY,America/Anchorage,United States,Alaska,,
KNL,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KOL,Africa/Bangui,Central African Republic,Africa,,
NQX,America/New_York,United States,Domestic,,
NRB,America/Chicago,United States,Domestic,,
OKC,America/Chicago,United States,Domestic,35.39308833,-97.60073389
KOM,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KOR,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
ESD,America/Los_Angeles,United States,Domestic,,
GLB,America/Phoenix,United States,Domestic,,
KPB,America/Anchorage,United States,Alaska,56.35185972,-133.6225864
KPE,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KPL,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KPR,America/Anchorage,United States,Alaska,,
KRJ,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
RFG,America/Chicago,United States,Domestic,28.29361694,-97.32304833
RHV,America/Los_Angeles,United States,Domestic,37.33287306,-121.8197947
KPY,America/Anchorage,United States,Alaska,,
KQA,America/Nome,United States,Alaska,54.13246694,-165.7853111
KQL,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KRU,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
RND,America/Chicago,United States,Domestic,,
ROC,America/New_York,United States,Domestic,43.11886611,-77.67238389
SCH,America/New_York,United States,Domestic,42.85245556,-73.9288675
SDM,America/Los_Angeles,United States,Domestic,32.57230556,-116.98025
SFF,America/Los_Angeles,United States,Domestic,47.68281806,-117.3225583
SKF,America/Chicago,United States,Domestic,,
SVQ,Europe/Madrid,Spain,Europe,,
KSG,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KTB,America/Anchorage,United States,Alaska,55.68796194,-132.5366758
RUI,America/Denver,United States,Domestic,,
SSC,America/New_York,United States,Domestic,,
KSP,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
TEX,America/Denver,United States,Domestic,37.95375861,-107.90848
THA,America/Chicago,United States,Domestic,35.38015694,-86.24602333
KTK,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
TPH,America/Los_Angeles,United States,Domestic,38.06020222,-117.0871536
VAD,America/New_York,United States,Domestic,,
KUX,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
BFG,America/Denver,United States,Domestic,,
KUP,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KVE,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KWF,America/Anchorage,United States,Alaska,,
KWP,America/Anchorage,United States,Alaska,,
KWV,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KWX,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
KWY,Africa/Nairobi,Kenya,Africa,,
KXA,America/Sitka,United States,Alaska,55.53741389,-132.3975144
KZB,America/Anchorage,United States,Alaska,,
KZF,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
LAC,Asia/Kuching,Malaysia,Pacific,,
LBM,Africa/Maputo,Mozambique,Africa,,
VLC,Europe/Madrid,Spain,Europe,,
XRY,Europe/Madrid,Spain,Europe,,
LDW,Australia/Perth,Australia,Australia/New Zealand,,
ABC,Europe/Madrid,Spain,Europe,,
AGP,Europe/Madrid,Spain,Europe,,
ALC,Europe/Madrid,Spain,Europe,,
CQM,Europe/Madrid,Spain,Europe,,
ANE,Europe/Paris,France,Europe,45.145,-93.21138889
LTT,Europe/Paris,France,Europe,,
BSL,Europe/Zurich,Switzerland,Europe,,
CDG,Europe/Paris,France,Europe,,
SXB,Europe/Paris,France,Europe,,
TLN,Europe/Paris,France,Europe,,
PEV,Europe/Budapest,Hungary,Europe,,
LGE,Australia/Perth,Australia,Australia/New Zealand,,
AOK,Europe/Athens,Greece,Europe,,
FOG,Europe/Rome,Italy,Europe,,
LGM,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
LGN,Pacific/Port_Moresby,Papua New Guinea,Pacific,,
